IdCliente;Fecha Nacimiento;Actividad Laboral;Estado Civil;Nivel Educacional;Tiene Mora;Saldo Medio Anual;Tiene Crédito Hipotecario;Tiene Crédito de Consumo;Medio de Contacto Preferente;Contactos con su Ejecutivo;Tiene Inversiones
25868;16/4/1968;Trabajador Dependiente;Casado;Universitario;No;426000;No;No;Emailing;0;No
25941;16/4/1968;Trabajador Dependiente;Casado;Universitario;No;426000;Si;No;Emailing;0;No
27143;17/4/1969;Trabajador Dependiente;Casado;Universitario;No;426000;Si;No;Emailing;0;No
36175;21/4/1973;Trabajador Dependiente;Casado;Universitario;No;426000;Si;Si;Celular;1;No
47;1/3/1942;Jubilado;Casado;Universitario;No;425000;No;No;Fono Particular;2;Si
56;1/3/1942;Jubilado;Casado;Universitario;No;425000;No;No;Fono Particular;1;Si
63;1/3/1942;Jubilado;Casado;Universitario;No;425000;No;No;Fono Particular;0;No
2945;26/3/1967;Trabajador Dependiente;Casado;Universitario;No;425000;Si;Si;Celular;0;No
8966;2/4/1962;Trabajador Dependiente;Casado;Universitario;No;425000;Si;No;Emailing;0;No
11229;5/4/1965;Trabajador Dependiente;Casado;Universitario;No;425000;Si;No;Fono Particular;0;No
13445;7/4/1967;Trabajador Dependiente;Casado;Universitario;No;425000;Si;No;Emailing;0;No
15858;9/4/1969;Trabajador Independiente;Casado;Universitario;No;425000;No;No;Emailing;0;No
24136;15/4/1968;Gerente;Casado;Universitario;No;425000;Si;No;Celular;1;No
25960;16/4/1969;Gerente;Casado;Universitario;No;425000;Si;No;Emailing;0;No
26919;17/4/1970;Trabajador Dependiente;Casado;Universitario;No;425000;No;No;Emailing;0;No
30336;19/4/1972;Trabajador Dependiente;Casado;Universitario;No;425000;Si;No;Celular;0;No
30790;19/4/1972;Trabajador Dependiente;Casado;Universitario;No;425000;Si;No;Emailing;0;No
31444;19/4/1972;Trabajador Dependiente;Casado;Universitario;No;425000;No;No;Celular;0;No
37145;22/4/1975;Empresario;Casado;Universitario;No;425000;Si;No;Celular;0;No
4715;28/3/1957;Gerente;Casado;Universitario;No;424000;Si;Si;Celular;0;No
7685;1/4/1961;Trabajador Dependiente;Casado;Universitario;No;424000;No;No;Emailing;0;No
8118;1/4/1961;Trabajador Dependiente;Casado;Universitario;No;424000;No;No;Celular;3;No
14852;8/4/1968;Gerente;Casado;Universitario;No;424000;Si;Si;Celular;0;No
15064;8/4/1968;Trabajador Independiente;Casado;Universitario;No;424000;No;No;Celular;0;No
19249;12/4/1966;Trabajador Dependiente;Casado;Universitario;No;424000;Si;No;Celular;0;No
24365;15/4/1969;Trabajador Dependiente;Casado;Universitario;No;424000;Si;No;Celular;0;No
29824;18/4/1972;Trabajador Dependiente;Casado;Universitario;No;424000;Si;No;Emailing;0;No
34649;21/4/1975;Trabajador Dependiente;Casado;Universitario;No;424000;Si;No;Emailing;0;No
40780;24/4/1978;Trabajador Dependiente;Casado;Universitario;No;424000;Si;Si;Emailing;0;No
8214;1/4/1961;Trabajador Dependiente;Casado;Universitario;No;423000;Si;Si;Celular;7;No
8329;2/4/1962;Trabajador Dependiente;Casado;Universitario;No;423000;Si;Si;Celular;2;No
8419;2/4/1962;Trabajador Dependiente;Casado;Universitario;No;423000;Si;Si;Celular;0;No
8683;2/4/1962;Trabajador Dependiente;Casado;Universitario;No;423000;Si;Si;Celular;1;No
16276;9/4/1969;Gerente;Casado;Universitario;No;423000;No;No;Celular;0;Si
16447;9/4/1969;Gerente;Casado;Universitario;No;423000;No;No;Celular;5;No
17154;10/4/1970;Trabajador Independiente;Casado;Universitario;No;423000;No;No;Celular;0;No
20571;13/4/1968;Gerente;Casado;Universitario;No;423000;Si;No;Celular;0;No
35705;21/4/1976;Gerente;Casado;Universitario;No;423000;No;No;Celular;0;No
41842;25/4/1980;Trabajador Dependiente;Casado;Universitario;No;423000;Si;No;Celular;0;No
1838;25/3/1959;Trabajador Dependiente;Casado;Universitario;No;422000;Si;No;Celular;0;Si
7775;1/4/1961;Trabajador Dependiente;Casado;Universitario;No;422000;No;No;Emailing;0;No
16962;10/4/1970;Gerente;Casado;Universitario;No;422000;No;No;Celular;0;No
24216;15/4/1962;Trabajador Dependiente;Casado;Universitario;No;422000;Si;No;Celular;0;No
28587;18/4/1965;Trabajador Dependiente;Casado;Universitario;No;422000;Si;No;Celular;0;No
35447;21/4/1968;Gerente;Casado;Universitario;No;422000;Si;No;Celular;0;No
6752;31/3/1960;Trabajador Dependiente;Casado;Universitario;No;421000;Si;No;Celular;0;Si
8558;2/4/1962;Trabajador Dependiente;Casado;Universitario;No;421000;Si;No;Celular;0;No
9351;3/4/1963;Trabajador Dependiente;Casado;Universitario;No;421000;Si;No;Celular;0;No
9968;3/4/1963;Gerente;Casado;Universitario;No;421000;No;No;Celular;0;No
13271;6/4/1966;Trabajador Dependiente;Casado;Universitario;No;421000;Si;Si;Emailing;0;No
25888;16/4/1964;Trabajador Dependiente;Casado;Universitario;No;421000;No;Si;Emailing;0;No
27374;17/4/1965;Trabajador Dependiente;Casado;Universitario;No;421000;Si;No;Celular;3;No
28747;18/4/1966;Trabajador Dependiente;Casado;Universitario;No;421000;Si;No;Celular;0;No
30694;19/4/1967;Trabajador Dependiente;Casado;Universitario;No;421000;Si;No;Emailing;0;No
35617;21/4/1969;Gerente;Casado;Universitario;No;421000;No;No;Celular;0;No
4464;28/3/1957;Trabajador Dependiente;Casado;Universitario;No;420000;Si;No;Emailing;0;No
4522;28/3/1957;Trabajador Dependiente;Casado;Universitario;No;420000;Si;No;Celular;1;No
5428;29/3/1958;Trabajador Dependiente;Casado;Universitario;No;420000;Si;No;Emailing;0;No
7134;31/3/1960;Empresario;Casado;Universitario;No;420000;Si;No;Emailing;0;No
15987;9/4/1969;Trabajador Dependiente;Casado;Universitario;No;420000;Si;No;Emailing;0;No
26520;17/4/1966;Trabajador Dependiente;Casado;Universitario;No;420000;Si;No;Celular;0;No
41148;25/4/1974;Trabajador Dependiente;Casado;Universitario;No;420000;No;Si;Fono Particular;0;No
5567;29/3/1958;Trabajador Dependiente;Casado;Universitario;No;419000;No;No;Celular;0;No
9563;3/4/1963;Trabajador Dependiente;Casado;Universitario;No;419000;Si;No;Emailing;0;No
14782;8/4/1968;Trabajador Dependiente;Casado;Universitario;No;419000;No;No;Celular;0;No
15659;8/4/1968;Trabajador Dependiente;Casado;Universitario;No;419000;No;No;Emailing;0;No
21281;13/4/1963;Trabajador Dependiente;Casado;Universitario;No;419000;Si;Si;Celular;1;No
22969;14/4/1964;Trabajador Dependiente;Casado;Universitario;No;419000;Si;Si;Emailing;0;No
27155;17/4/1967;Trabajador Dependiente;Casado;Universitario;No;419000;Si;No;Emailing;0;No
27545;17/4/1967;Trabajador Dependiente;Casado;Universitario;No;419000;Si;No;Fono Particular;0;No
34757;21/4/1971;Trabajador Dependiente;Casado;Universitario;No;419000;Si;No;Emailing;0;No
34997;21/4/1971;Trabajador Dependiente;Casado;Universitario;No;419000;Si;No;Celular;2;No
38568;23/4/1973;Trabajador Dependiente;Casado;Universitario;No;419000;Si;No;Emailing;0;No
39139;23/4/1973;Gerente;Casado;Universitario;No;419000;Si;No;Celular;0;Si
43054;26/4/1976;Trabajador Dependiente;Casado;Universitario;No;419000;Si;No;Emailing;0;Si
10074;3/4/1963;Trabajador Dependiente;Casado;Universitario;No;418000;No;Si;Celular;0;No
11053;4/4/1964;Trabajador Dependiente;Casado;Universitario;No;418000;No;No;Celular;0;No
11426;5/4/1965;Trabajador Dependiente;Casado;Universitario;No;418000;Si;No;Emailing;0;No
21611;13/4/1964;Trabajador Dependiente;Casado;Universitario;No;418000;No;No;Celular;0;No
28206;17/4/1968;Trabajador Dependiente;Casado;Universitario;No;418000;Si;Si;Celular;0;No
33403;20/4/1971;Gerente;Casado;Universitario;No;418000;Si;No;Celular;0;No
38140;22/4/1973;Trabajador Dependiente;Casado;Universitario;No;418000;Si;Si;Celular;0;No
1805;25/3/1967;Trabajador Dependiente;Casado;Universitario;No;417000;Si;No;Celular;0;No
14078;7/4/1967;Trabajador Dependiente;Casado;Universitario;No;417000;No;No;Celular;0;No
14274;7/4/1967;Trabajador Dependiente;Casado;Universitario;No;417000;Si;No;Celular;1;No
16129;9/4/1969;Trabajador Dependiente;Casado;Universitario;No;417000;Si;No;Emailing;0;No
25592;16/4/1968;Trabajador Dependiente;Casado;Universitario;No;417000;No;No;Celular;5;No
26397;16/4/1968;Trabajador Dependiente;Casado;Universitario;No;417000;No;No;Celular;0;No
28158;17/4/1969;Trabajador Dependiente;Casado;Universitario;No;417000;No;Si;Fono Particular;0;No
31599;19/4/1971;Gerente;Casado;Universitario;No;417000;Si;No;Celular;0;No
41047;24/4/1976;Trabajador Dependiente;Casado;Universitario;No;417000;Si;No;Celular;0;No
42149;25/4/1977;Trabajador Dependiente;Casado;Universitario;No;417000;Si;Si;Celular;2;No
42755;26/4/1978;Trabajador Dependiente;Casado;Universitario;No;417000;Si;Si;Emailing;0;No
2262;25/3/1966;Trabajador Dependiente;Casado;Universitario;No;416000;No;No;Emailing;0;No
7878;1/4/1961;Trabajador Dependiente;Casado;Universitario;No;416000;Si;No;Celular;0;No
13165;6/4/1966;Empresario;Casado;Universitario;No;416000;Si;Si;Fono Particular;0;No
21586;13/4/1966;Gerente;Casado;Universitario;No;416000;Si;No;Celular;0;No
22651;14/4/1967;Gerente;Casado;Universitario;No;416000;Si;No;Celular;0;No
28797;18/4/1971;Gerente;Casado;Universitario;No;416000;No;No;Celular;0;No
33650;20/4/1973;Trabajador Independiente;Casado;Universitario;No;416000;Si;Si;Emailing;0;No
40774;24/4/1977;Trabajador Dependiente;Casado;Universitario;No;416000;Si;No;Emailing;0;No
42843;26/4/1979;Trabajador Dependiente;Casado;Universitario;No;416000;Si;No;Emailing;0;Si
43285;27/4/1980;Trabajador Dependiente;Casado;Universitario;No;416000;Si;Si;Emailing;0;No
915;21/3/1961;Trabajador Dependiente;Casado;Universitario;No;415000;Si;No;Celular;0;No
3397;27/3/1956;Jubilado;Casado;Universitario;No;415000;No;No;Celular;2;No
4299;28/3/1957;Jubilado;Casado;Universitario;No;415000;No;No;Celular;0;No
31676;19/4/1973;Gerente;Casado;Universitario;No;415000;No;Si;Celular;0;No
32241;20/4/1974;Gerente;Casado;Universitario;No;415000;No;No;Celular;1;No
32364;20/4/1974;Trabajador Dependiente;Casado;Universitario;No;415000;Si;No;Celular;4;No
34725;21/4/1975;Trabajador Dependiente;Casado;Universitario;No;415000;Si;No;Emailing;0;Si
40499;24/4/1978;Trabajador Dependiente;Casado;Universitario;No;415000;Si;No;Celular;0;No
1753;24/3/1963;Trabajador Dependiente;Casado;Universitario;No;414000;No;No;Celular;0;No
7859;1/4/1961;Trabajador Dependiente;Casado;Universitario;No;414000;No;No;Celular;0;No
9521;3/4/1963;Trabajador Dependiente;Casado;Universitario;No;414000;Si;No;Emailing;0;No
9712;3/4/1963;Gerente;Casado;Universitario;No;414000;Si;No;Celular;3;Si
11188;4/4/1964;Gerente;Casado;Universitario;No;414000;Si;No;Emailing;0;No
12549;6/4/1966;Gerente;Casado;Universitario;No;414000;No;No;Celular;0;No
12924;6/4/1966;Gerente;Casado;Universitario;No;414000;No;No;Emailing;0;No
18864;11/4/1971;Trabajador Dependiente;Casado;Universitario;No;414000;Si;No;Celular;0;No
27766;17/4/1972;Trabajador Dependiente;Casado;Universitario;No;414000;No;No;Celular;0;No
29812;18/4/1973;Trabajador Dependiente;Casado;Universitario;No;414000;No;No;Emailing;0;Si
35457;21/4/1976;Trabajador Dependiente;Casado;Universitario;No;414000;Si;No;Celular;1;No
36896;22/4/1977;Trabajador Independiente;Casado;Universitario;No;414000;No;No;Celular;0;No
37149;22/4/1977;Gerente;Casado;Universitario;No;414000;Si;No;Celular;0;No
37762;22/4/1977;Trabajador Dependiente;Casado;Universitario;No;414000;Si;No;Emailing;0;No
2919;26/3/1960;Trabajador Dependiente;Casado;Universitario;No;413000;No;No;Celular;0;No
10695;4/4/1964;Trabajador Dependiente;Casado;Universitario;No;413000;Si;Si;Celular;0;No
11184;4/4/1964;Gerente;Casado;Universitario;No;413000;No;Si;Celular;0;No
16818;10/4/1970;Trabajador Dependiente;Casado;Universitario;No;413000;Si;No;Celular;4;Si
19023;11/4/1971;Trabajador Dependiente;Casado;Universitario;No;413000;Si;No;Celular;0;Si
19107;11/4/1971;Trabajador Dependiente;Casado;Universitario;No;413000;Si;No;Celular;2;Si
20906;13/4/1960;Gerente;Casado;Universitario;No;413000;Si;No;Emailing;0;No
24263;15/4/1962;Gerente;Casado;Universitario;No;413000;No;No;Celular;2;Si
24567;15/4/1962;Gerente;Casado;Universitario;No;413000;No;No;Celular;3;Si
25072;16/4/1963;Gerente;Casado;Universitario;No;413000;No;No;Celular;0;No
35503;21/4/1968;Trabajador Dependiente;Casado;Universitario;No;413000;Si;No;Celular;2;No
36015;21/4/1968;Trabajador Dependiente;Casado;Universitario;No;413000;Si;No;Fono Particular;1;No
37715;22/4/1969;Trabajador Dependiente;Casado;Universitario;No;413000;Si;No;Emailing;0;No
37880;22/4/1969;Trabajador Dependiente;Casado;Universitario;No;413000;Si;No;Emailing;0;No
41834;25/4/1972;Trabajador Dependiente;Casado;Universitario;No;413000;Si;No;Celular;0;No
3520;27/3/1956;Gerente;Casado;Universitario;No;412000;No;No;Celular;0;No
4786;28/3/1957;Gerente;Casado;Universitario;No;412000;No;No;Fono Particular;0;No
10076;3/4/1963;Gerente;Casado;Universitario;No;412000;Si;Si;Celular;0;No
10571;4/4/1964;Gerente;Casado;Universitario;No;412000;No;No;Celular;0;No
14512;8/4/1968;Trabajador Dependiente;Casado;Universitario;No;412000;Si;No;Fono Particular;13;No
16095;9/4/1969;Trabajador Dependiente;Casado;Universitario;No;412000;Si;No;Emailing;0;No
25980;16/4/1964;Gerente;Casado;Universitario;No;412000;Si;No;Emailing;0;No
27038;17/4/1965;Trabajador Dependiente;Casado;Universitario;No;412000;Si;No;Emailing;0;No
29577;18/4/1966;Trabajador Dependiente;Casado;Universitario;No;412000;Si;No;Emailing;0;No
31322;19/4/1967;Empresario;Casado;Universitario;No;412000;Si;Si;Celular;0;No
4459;28/3/1957;Trabajador Independiente;Casado;Universitario;No;411000;No;No;Emailing;0;No
7936;1/4/1961;Trabajador Dependiente;Casado;Universitario;No;411000;Si;No;Fono Particular;0;No
8077;1/4/1961;Trabajador Dependiente;Casado;Universitario;No;411000;Si;No;Celular;10;No
12303;6/4/1966;Trabajador Dependiente;Casado;Universitario;No;411000;Si;No;Celular;0;No
42921;26/4/1975;Trabajador Dependiente;Casado;Universitario;No;411000;Si;Si;Emailing;0;No
1900;25/3/1969;Trabajador Dependiente;Casado;Universitario;No;410000;Si;No;Celular;0;No
11753;5/4/1965;Gerente;Casado;Universitario;No;410000;Si;No;Celular;0;No
12697;6/4/1966;Trabajador Dependiente;Casado;Universitario;No;410000;Si;Si;Celular;0;No
20132;12/4/1962;Trabajador Dependiente;Casado;Universitario;No;410000;Si;No;Emailing;0;No
25683;16/4/1966;Gerente;Casado;Universitario;No;410000;No;No;Celular;0;No
32454;20/4/1970;Trabajador Dependiente;Casado;Universitario;No;410000;Si;No;Celular;2;No
34302;21/4/1971;Trabajador Dependiente;Casado;Universitario;No;410000;Si;No;Emailing;0;No
35114;21/4/1971;Gerente;Casado;Universitario;No;410000;Si;No;Celular;0;No
40380;24/4/1974;Trabajador Dependiente;Casado;Universitario;No;410000;No;Si;Fono Particular;0;No
4646;28/3/1957;Trabajador Dependiente;Casado;Universitario;No;409000;Si;No;Fono Particular;0;No
8128;1/4/1961;Trabajador Dependiente;Casado;Universitario;No;409000;No;No;Celular;0;No
8816;2/4/1962;Gerente;Casado;Universitario;No;409000;Si;No;Celular;0;No
15407;8/4/1968;Gerente;Casado;Universitario;No;409000;No;No;Emailing;0;No
17009;10/4/1970;Gerente;Casado;Universitario;No;409000;No;No;Celular;0;No
20511;13/4/1964;Gerente;Casado;Universitario;No;409000;No;No;Celular;0;No
20871;13/4/1964;Trabajador Dependiente;Casado;Universitario;No;409000;Si;No;Emailing;0;No
26835;17/4/1968;Trabajador Dependiente;Casado;Universitario;No;409000;Si;No;Emailing;0;No
27517;17/4/1968;Trabajador Dependiente;Casado;Universitario;No;409000;Si;No;Celular;0;No
30999;19/4/1970;Trabajador Dependiente;Casado;Universitario;No;409000;Si;No;Celular;0;No
42198;26/4/1977;Trabajador Dependiente;Casado;Universitario;No;409000;Si;No;Celular;0;Si
5667;29/3/1958;Trabajador Dependiente;Casado;Universitario;No;408000;Si;No;Celular;0;No
7864;1/4/1961;Trabajador Dependiente;Casado;Universitario;No;408000;No;No;Celular;0;No
10514;4/4/1964;Trabajador Dependiente;Casado;Universitario;No;408000;No;No;Celular;0;Si
11893;5/4/1965;Gerente;Casado;Universitario;No;408000;Si;No;Celular;0;No
15412;8/4/1968;Trabajador Dependiente;Casado;Universitario;No;408000;No;No;Emailing;0;No
16974;10/4/1970;Trabajador Dependiente;Casado;Universitario;No;408000;Si;No;Emailing;3;No
18536;11/4/1971;Trabajador Dependiente;Casado;Universitario;No;408000;Si;No;Emailing;0;No
21047;13/4/1965;Gerente;Casado;Universitario;No;408000;Si;No;Emailing;0;No
21776;13/4/1965;Gerente;Casado;Universitario;No;408000;Si;No;Celular;4;No
25572;16/4/1968;Trabajador Dependiente;Casado;Universitario;No;408000;Si;No;Fono Particular;0;No
27104;17/4/1969;Trabajador Dependiente;Casado;Universitario;No;408000;Si;Si;Emailing;0;Si
27207;17/4/1969;Trabajador Dependiente;Casado;Universitario;No;408000;No;No;Emailing;0;No
2597;26/3/1967;Gerente;Casado;Universitario;No;407000;Si;No;Celular;0;No
3297;27/3/1956;Trabajador Dependiente;Casado;Universitario;No;407000;Si;Si;Celular;0;No
12503;6/4/1966;Gerente;Casado;Universitario;No;407000;Si;No;Celular;0;No
13265;6/4/1966;Trabajador Dependiente;Casado;Universitario;No;407000;Si;No;Emailing;0;No
20353;12/4/1965;Trabajador Dependiente;Casado;Universitario;No;407000;Si;Si;Fono Particular;0;No
29325;18/4/1971;Trabajador Dependiente;Casado;Universitario;No;407000;Si;No;Celular;0;No
34027;20/4/1973;Empresario;Casado;Universitario;No;407000;Si;No;Celular;0;No
36804;22/4/1975;Trabajador Dependiente;Casado;Universitario;No;407000;Si;No;Celular;0;No
43277;27/4/1980;Trabajador Dependiente;Casado;Universitario;No;407000;Si;No;Emailing;0;No
10401;4/4/1964;Trabajador Dependiente;Casado;Universitario;No;406000;Si;Si;Celular;0;No
13358;7/4/1967;Empresario;Casado;Universitario;No;406000;Si;No;Fono Particular;0;No
15700;9/4/1969;Trabajador Dependiente;Casado;Universitario;No;406000;Si;No;Emailing;0;No
18753;11/4/1971;Gerente;Casado;Universitario;No;406000;Si;No;Celular;2;No
19916;12/4/1966;Trabajador Dependiente;Casado;Universitario;No;406000;Si;No;Emailing;0;No
20677;13/4/1967;Gerente;Casado;Universitario;No;406000;No;No;Emailing;0;No
20711;13/4/1967;Gerente;Casado;Universitario;No;406000;Si;No;Emailing;0;Si
22333;14/4/1968;Trabajador Dependiente;Casado;Universitario;No;406000;No;No;Celular;0;No
24086;15/4/1969;Trabajador Dependiente;Casado;Universitario;No;406000;Si;No;Celular;5;No
24354;15/4/1969;Trabajador Dependiente;Casado;Universitario;No;406000;Si;No;Celular;0;No
27235;17/4/1971;Trabajador Dependiente;Casado;Universitario;No;406000;Si;No;Emailing;0;No
27696;17/4/1971;Gerente;Casado;Universitario;No;406000;No;No;Celular;0;No
30358;19/4/1973;Trabajador Dependiente;Casado;Universitario;No;406000;No;Si;Celular;0;No
37474;22/4/1976;Trabajador Dependiente;Casado;Universitario;No;406000;Si;No;Emailing;0;No
648;17/3/1956;Gerente;Casado;Universitario;No;405000;No;No;Celular;2;Si
660;17/3/1956;Gerente;Casado;Universitario;No;405000;No;No;Celular;0;Si
4227;28/3/1957;Gerente;Casado;Universitario;No;405000;No;No;Celular;0;No
12443;6/4/1966;Trabajador Dependiente;Casado;Universitario;No;405000;No;Si;Celular;0;Si
20793;13/4/1968;Trabajador Dependiente;Casado;Universitario;No;405000;No;No;Emailing;0;No
25930;16/4/1971;Trabajador Dependiente;Casado;Universitario;No;405000;Si;No;Emailing;0;No
30747;19/4/1974;Trabajador Dependiente;Casado;Universitario;No;405000;Si;No;Emailing;0;No
1315;24/3/1971;Trabajador Dependiente;Casado;Universitario;No;404000;No;No;Celular;0;No
1502;24/3/1971;Trabajador Dependiente;Casado;Universitario;No;404000;No;No;Celular;2;Si
7371;31/3/1960;Gerente;Casado;Universitario;No;404000;No;No;Celular;0;No
26414;16/4/1963;Empresario;Casado;Universitario;No;404000;Si;No;Celular;0;No
29738;18/4/1965;Trabajador Dependiente;Casado;Universitario;No;404000;Si;No;Emailing;0;Si
31484;19/4/1966;Trabajador Dependiente;Casado;Universitario;No;404000;Si;No;Celular;1;No
33713;20/4/1967;Trabajador Dependiente;Casado;Universitario;No;404000;Si;No;Emailing;0;No
3300;27/3/1956;Trabajador Dependiente;Casado;Universitario;No;403000;Si;No;Celular;2;Si
3669;27/3/1956;Trabajador Dependiente;Casado;Universitario;No;403000;Si;No;Fono Particular;0;No
9726;3/4/1963;Trabajador Dependiente;Casado;Universitario;No;403000;No;No;Celular;0;No
10734;4/4/1964;Trabajador Dependiente;Casado;Universitario;No;403000;Si;No;Emailing;0;No
11043;4/4/1964;Gerente;Casado;Universitario;No;403000;No;No;Celular;0;No
24917;16/4/1964;Trabajador Dependiente;Casado;Universitario;No;403000;Si;No;Celular;1;No
26537;17/4/1965;Trabajador Dependiente;Casado;Universitario;No;403000;Si;No;Emailing;0;Si
27626;17/4/1965;Trabajador Dependiente;Casado;Universitario;No;403000;No;No;Celular;0;No
